epoch,train_loss,val_loss,val_acc,val_macro_f1
95,0.393597,0.609650,0.764827,0.728032
96,0.391917,0.596278,0.771963,0.733242
97,0.393950,0.617305,0.777038,0.734986
98,0.392821,0.610018,0.773073,0.732166
99,0.392148,0.596576,0.774659,0.735331
100,0.394395,0.584030,0.769902,0.732783
1,1.512105,1.431966,0.418807,0.279763
2,1.204200,1.051646,0.597843,0.492180
3,1.018572,0.885703,0.658738,0.545227
4,0.925862,0.772225,0.674596,0.564022
5,0.868640,0.734166,0.679353,0.572060
6,0.829953,0.727191,0.699017,0.613348
7,0.803293,0.697481,0.713289,0.639861
8,0.773320,0.688886,0.717888,0.650403
9,0.746400,0.669213,0.747701,0.694506
10,0.727545,0.667685,0.723279,0.673017
11,0.707256,0.653742,0.729940,0.663402
12,0.691018,0.611566,0.760546,0.713909
13,0.670081,0.602766,0.757215,0.718572
14,0.652138,0.626353,0.756740,0.707624
15,0.640235,0.633046,0.747542,0.693319
16,0.625600,0.614285,0.758167,0.707094
17,0.614900,0.598157,0.768474,0.725224
18,0.599519,0.617523,0.754995,0.704341
19,0.591146,0.618005,0.764986,0.719162
20,0.580148,0.622644,0.755788,0.707943
21,0.568709,0.583093,0.760070,0.716121
22,0.555934,0.599368,0.763241,0.723013
23,0.546750,0.604210,0.764034,0.721923
24,0.537870,0.583139,0.758960,0.720734
25,0.531592,0.653612,0.754678,0.706239
26,0.524055,0.598508,0.763083,0.721400
27,0.513210,0.587618,0.762131,0.724089
28,0.506447,0.615028,0.751982,0.711544
29,0.498019,0.599690,0.754995,0.714187
30,0.491204,0.603103,0.759911,0.717254
31,0.485187,0.624419,0.760546,0.715379
32,0.475379,0.621227,0.757691,0.714350
33,0.469576,0.640624,0.746432,0.704236
34,0.463503,0.607283,0.761656,0.719527
35,0.453123,0.595254,0.762448,0.724986
36,0.448915,0.635962,0.760546,0.719759
37,0.441394,0.650298,0.760070,0.716198
38,0.436498,0.638467,0.745798,0.705633
39,0.430045,0.633822,0.750396,0.710156
40,0.420587,0.630742,0.744846,0.705062
41,0.417161,0.650825,0.740882,0.700154
42,0.417200,0.643350,0.749921,0.708045
43,0.416315,0.617906,0.752458,0.711942
44,0.415954,0.653452,0.751824,0.711830
45,0.412811,0.649094,0.753092,0.707785
46,0.413943,0.611336,0.755471,0.715046
47,0.415393,0.628526,0.757057,0.715547
48,0.412664,0.625935,0.751982,0.710342
49,0.412770,0.653926,0.751189,0.705521
50,0.410045,0.628891,0.754678,0.712697
51,0.407108,0.632989,0.746749,0.708229
52,0.410112,0.629436,0.745005,0.706791
53,0.408028,0.636137,0.745322,0.703556
54,0.409153,0.627805,0.758801,0.719243
55,0.404192,0.659394,0.752299,0.709285
56,0.405766,0.637914,0.759911,0.716418
57,0.407818,0.620002,0.755471,0.714342
58,0.402761,0.647736,0.742943,0.701900
59,0.408156,0.637178,0.746115,0.707023
60,0.403152,0.639893,0.749604,0.707389
61,0.404889,0.633893,0.752934,0.712236
62,0.407100,0.614567,0.758801,0.717572
63,0.400609,0.629214,0.757850,0.717252
64,0.403320,0.615358,0.750555,0.711338
65,0.400814,0.621308,0.751665,0.713702
66,0.400094,0.640865,0.739930,0.704198
67,0.398048,0.620495,0.751031,0.709971
68,0.398983,0.634036,0.754202,0.714900
69,0.398366,0.618590,0.752617,0.713108
70,0.399628,0.613504,0.757057,0.721470
71,0.399194,0.650308,0.759435,0.715485
72,0.394580,0.629441,0.753409,0.713252
73,0.397603,0.636659,0.753092,0.715273
74,0.395884,0.652015,0.756581,0.716466
75,0.394645,0.635357,0.744370,0.701369
76,0.394869,0.626991,0.754361,0.715071
77,0.393556,0.634918,0.752299,0.711808
78,0.394869,0.638784,0.750872,0.711451
79,0.395364,0.629770,0.755154,0.715222
80,0.392261,0.620273,0.760704,0.720694
81,0.388906,0.630361,0.753409,0.714783
82,0.390228,0.637357,0.751507,0.712768
83,0.392068,0.634017,0.757057,0.715282
84,0.390575,0.639399,0.754361,0.716039
85,0.390924,0.639977,0.756105,0.712878
86,0.392170,0.636609,0.757215,0.713889
87,0.392520,0.611163,0.756898,0.719187
88,0.396003,0.642403,0.747225,0.706885
89,0.391535,0.639859,0.755471,0.715588
90,0.394717,0.685667,0.757215,0.711371
91,0.394651,0.647287,0.758484,0.714595
92,0.387693,0.626266,0.755154,0.713839
93,0.391402,0.648489,0.752934,0.709187
94,0.388560,0.622896,0.758484,0.718200
95,0.393120,0.627086,0.754837,0.712943
96,0.392692,0.653910,0.752141,0.709761
97,0.390036,0.639878,0.756898,0.717619
98,0.393639,0.620434,0.750872,0.712364
99,0.392028,0.625646,0.753251,0.711867
100,0.390518,0.641163,0.763400,0.722042
1,1.485549,1.354740,0.439423,0.295176
2,1.180899,1.142191,0.537266,0.419224
3,1.048460,0.949235,0.618617,0.523191
4,0.960279,0.821537,0.663178,0.579297
5,0.897433,0.820522,0.664605,0.606946
6,0.852280,0.765402,0.693308,0.640012
7,0.817788,0.848554,0.654773,0.596133
8,0.790481,0.735451,0.692991,0.639416
9,0.762940,0.682573,0.713923,0.673192
10,0.741689,0.680356,0.719156,0.667134
11,0.725713,0.676463,0.725341,0.681680
12,0.707466,0.711955,0.709642,0.652668
13,0.691257,0.620058,0.733746,0.690800
14,0.676007,0.628152,0.755947,0.708996
15,0.664637,0.612015,0.749921,0.705596
16,0.650669,0.642674,0.729305,0.680847
17,0.639226,0.656592,0.730733,0.681627
18,0.625431,0.614135,0.743102,0.695888
19,0.612661,0.609005,0.764510,0.721259
20,0.602026,0.605860,0.748176,0.707383
21,0.593109,0.650236,0.746749,0.709383
22,0.579070,0.595211,0.761180,0.721387
23,0.567831,0.653432,0.744053,0.695861
24,0.560631,0.665428,0.746115,0.700559
25,0.550787,0.572939,0.769743,0.734720
26,0.538020,0.653071,0.754361,0.707123
27,0.527615,0.590076,0.766572,0.735910
28,0.523491,0.609754,0.765303,0.722012
29,0.512868,0.603210,0.771487,0.732304
30,0.507991,0.588077,0.778306,0.740677
31,0.494700,0.622950,0.764986,0.725544
32,0.491149,0.622637,0.772915,0.731207
33,0.483173,0.592127,0.771646,0.736140
34,0.470460,0.614149,0.768474,0.728775
35,0.470715,0.590531,0.781161,0.745128
36,0.458213,0.702425,0.743578,0.700626
37,0.456696,0.628289,0.771963,0.728816
38,0.446384,0.615281,0.770536,0.731322
39,0.435906,0.602016,0.779099,0.741217
40,0.431348,0.603290,0.778306,0.739015
41,0.429781,0.597812,0.781637,0.742145
42,0.427577,0.596135,0.779575,0.739547
43,0.427509,0.613562,0.767682,0.729385
44,0.423584,0.604986,0.780526,0.743822
45,0.428566,0.632998,0.766730,0.723564
46,0.423135,0.574838,0.784174,0.747161
47,0.425904,0.691029,0.761021,0.714984
48,0.422582,0.584692,0.777831,0.742600
49,0.421609,0.574380,0.788614,0.754089
50,0.424144,0.570588,0.785918,0.754986
51,0.420858,0.625867,0.772280,0.732886
52,0.421093,0.612330,0.774342,0.738778
53,0.420419,0.607407,0.783222,0.745567
54,0.421826,0.649837,0.773232,0.735419
55,0.419199,0.605701,0.777355,0.737278
56,0.417505,0.587952,0.782271,0.742911
57,0.419198,0.595431,0.783539,0.746080
58,0.421172,0.606335,0.781795,0.741858
59,0.413724,0.609424,0.768157,0.733717
60,0.413215,0.595900,0.781161,0.742507
61,0.418285,0.576778,0.788931,0.754763
62,0.414484,0.644263,0.771329,0.727524
63,0.412013,0.591561,0.781319,0.741275
64,0.412418,0.611293,0.780051,0.741776
65,0.412285,0.623465,0.778941,0.738856
66,0.412240,0.688134,0.761497,0.717354
67,0.412539,0.571772,0.790358,0.754077
68,0.409951,0.575849,0.788773,0.752752
69,0.408805,0.589593,0.783539,0.744216
70,0.409456,0.575764,0.786552,0.752284
71,0.409233,0.609965,0.782588,0.744640
72,0.408746,0.639563,0.779734,0.740608
73,0.406686,0.590003,0.784491,0.748377
74,0.411366,0.585226,0.793530,0.758808
75,0.408732,0.649082,0.766889,0.727517
76,0.408998,0.601840,0.769585,0.739035
77,0.407283,0.656318,0.766096,0.722521
78,0.402885,0.668480,0.768792,0.725360
79,0.405010,0.633757,0.771487,0.731409
80,0.406213,0.595777,0.775135,0.742494
81,0.402734,0.588480,0.784015,0.748512
82,0.404582,0.615099,0.776086,0.739773
83,0.402546,0.607199,0.780209,0.741828
84,0.407839,0.598317,0.779258,0.740712
85,0.403890,0.608441,0.781319,0.741942
86,0.399753,0.588310,0.781319,0.744185
87,0.399495,0.596722,0.777196,0.744699
88,0.405806,0.586173,0.784015,0.746977
89,0.400638,0.636249,0.773073,0.730075
90,0.400582,0.637151,0.771329,0.730496
91,0.403609,0.596141,0.775611,0.742042
92,0.404010,0.603710,0.783222,0.746097
93,0.402841,0.594419,0.784332,0.745323
94,0.401364,0.590009,0.784808,0.748709
95,0.401770,0.582185,0.783222,0.748388
96,0.403237,0.643260,0.770853,0.729121
97,0.399370,0.639265,0.775135,0.733849
98,0.403818,0.608382,0.786711,0.751206
99,0.398642,0.635900,0.769267,0.729152
100,0.405448,0.569054,0.793847,0.758795
1,1.464197,1.221185,0.490644,0.384880
2,1.206330,1.084510,0.564225,0.470437
3,1.075134,0.940970,0.614018,0.518998
4,0.977441,0.874793,0.644941,0.569687
5,0.912929,0.729260,0.709642,0.646190
6,0.861570,0.777098,0.680622,0.624817
7,0.824273,0.697894,0.706311,0.650021
8,0.788819,0.713416,0.705836,0.651415
9,0.759874,0.631086,0.750396,0.705029
10,0.740346,0.622811,0.750714,0.708704
11,0.723761,0.653874,0.748018,0.703182
12,0.702154,0.635691,0.744370,0.698748
13,0.687744,0.648702,0.732794,0.681407
14,0.675998,0.667462,0.754520,0.707153
15,0.659655,0.660101,0.733746,0.686311
16,0.648845,0.612716,0.744053,0.702887
17,0.635892,0.612321,0.754520,0.713761
18,0.622929,0.627527,0.759594,0.717121
19,0.612637,0.635834,0.747225,0.696408
20,0.599678,0.598073,0.755788,0.717418
21,0.590606,0.603721,0.764827,0.726373
22,0.579067,0.710585,0.739296,0.686482
23,0.568492,0.639745,0.749762,0.704011
24,0.559433,0.670749,0.747066,0.698425
25,0.545522,0.629528,0.755154,0.713914
26,0.538742,0.620092,0.757215,0.717931
27,0.529473,0.592361,0.763400,0.727122
28,0.522684,0.612018,0.762924,0.722687
29,0.512972,0.631802,0.758325,0.719263
30,0.505064,0.623407,0.764669,0.725368
31,0.497159,0.616728,0.762131,0.725368
32,0.489186,0.676707,0.734856,0.697670
33,0.483489,0.619683,0.771487,0.731436
34,0.473409,0.655971,0.760546,0.717113
35,0.464941,0.636883,0.754044,0.717724
36,0.463572,0.641758,0.767364,0.727017
37,0.456134,0.631992,0.759277,0.722897
38,0.450305,0.630167,0.774659,0.735984
39,0.440850,0.639190,0.763400,0.727939
40,0.435956,0.625803,0.770853,0.735126
41,0.429430,0.624434,0.766254,0.730408
42,0.425722,0.629079,0.767682,0.733014
43,0.426525,0.623216,0.767682,0.730811
44,0.422375,0.661975,0.760704,0.722898
45,0.422655,0.666028,0.761180,0.719124
46,0.426981,0.630731,0.769743,0.732020
47,0.424329,0.630065,0.771012,0.733544
48,0.424505,0.621368,0.769585,0.731163
49,0.422917,0.649610,0.769585,0.730106
50,0.427139,0.649791,0.764193,0.723089
51,0.422360,0.645621,0.777513,0.738976
52,0.418396,0.632804,0.761973,0.726083
53,0.422639,0.632499,0.774342,0.735731
54,0.424105,0.647512,0.771012,0.731026
55,0.419738,0.627554,0.769267,0.729427
56,0.421315,0.634148,0.764986,0.728890
57,0.417982,0.652956,0.760863,0.724719
58,0.419161,0.668019,0.762131,0.718943
59,0.417570,0.646401,0.763717,0.729017
60,0.419510,0.621440,0.770853,0.735255
61,0.416978,0.609972,0.776879,0.739911
62,0.418090,0.636368,0.774500,0.736310
63,0.417127,0.637144,0.765779,0.728981
64,0.412109,0.649634,0.766096,0.726583
65,0.415028,0.634776,0.771170,0.735347
66,0.409885,0.621303,0.766730,0.731914
67,0.411364,0.653809,0.762290,0.725614
68,0.413045,0.653300,0.765461,0.721299
69,0.411968,0.668721,0.765937,0.722135
70,0.411795,0.622511,0.768316,0.731600
71,0.409190,0.698124,0.762290,0.716482
72,0.411826,0.635839,0.778465,0.739096
73,0.406542,0.632905,0.772439,0.736471
74,0.410019,0.636257,0.768950,0.729254
75,0.404103,0.630037,0.773390,0.735965
76,0.411546,0.637757,0.771170,0.735554
77,0.405505,0.614725,0.772915,0.737485
78,0.408521,0.630741,0.768950,0.730887
79,0.405096,0.685368,0.764827,0.726301
80,0.405363,0.660185,0.770853,0.732039
81,0.405185,0.641841,0.765461,0.728479
82,0.405107,0.644699,0.772122,0.734851
83,0.405919,0.653173,0.766254,0.729662
84,0.404166,0.626861,0.769109,0.730520
85,0.406167,0.669080,0.771805,0.728684
86,0.408066,0.618001,0.775452,0.737756
87,0.405273,0.633540,0.774342,0.734629
88,0.402363,0.630095,0.770060,0.730776
89,0.402388,0.649386,0.771329,0.731910
90,0.404712,0.651454,0.768792,0.733487
91,0.400843,0.664932,0.764193,0.727979
92,0.406584,0.615014,0.775928,0.739926
93,0.403541,0.636129,0.769109,0.732504
94,0.405379,0.636397,0.770377,0.732327
95,0.404566,0.674357,0.763876,0.720408
96,0.404953,0.635140,0.770377,0.735122
97,0.404217,0.633147,0.771805,0.734629
98,0.404089,0.634725,0.771170,0.730138
99,0.403876,0.649629,0.763717,0.726284
100,0.401263,0.641115,0.763559,0.727909
1,1.505370,1.462592,0.336663,0.237940
2,1.255183,1.025992,0.544085,0.464298
3,1.064107,0.836528,0.611957,0.522011
4,0.953014,0.802056,0.628925,0.558328
5,0.891470,0.744206,0.667460,0.618608
6,0.845130,0.717022,0.708373,0.669109
7,0.805610,0.711529,0.680622,0.633118
8,0.782528,0.699900,0.705360,0.654687
9,0.761954,0.674466,0.717729,0.666557
10,0.738129,0.647145,0.741833,0.694519
11,0.721218,0.639334,0.750872,0.701747
12,0.709292,0.639684,0.743578,0.704324
13,0.694602,0.640994,0.741357,0.700551
14,0.679541,0.652903,0.732001,0.691719
15,0.665160,0.626233,0.745956,0.703296
16,0.652593,0.661230,0.741992,0.688350
17,0.642708,0.655938,0.736759,0.702208
18,0.626613,0.627844,0.748493,0.715303
19,0.616193,0.620090,0.756898,0.718190
20,0.605486,0.607094,0.763717,0.728130
21,0.593088,0.627307,0.754520,0.708473
22,0.577610,0.612117,0.752299,0.715150
23,0.567523,0.624705,0.756105,0.716033
24,0.561370,0.614630,0.750555,0.713529
25,0.545672,0.626801,0.773549,0.734696
26,0.537037,0.629622,0.760863,0.723124
27,0.529538,0.635036,0.750238,0.710145
28,0.515429,0.628301,0.752141,0.715615
29,0.509459,0.612133,0.763876,0.730274
30,0.500097,0.625743,0.776245,0.739954
31,0.489750,0.640143,0.765461,0.723709
32,0.479842,0.630488,0.777196,0.739371
33,0.471045,0.624082,0.774025,0.737326
34,0.464928,0.634029,0.761180,0.723531
35,0.461374,0.621964,0.768157,0.730900
36,0.455344,0.654077,0.773390,0.734306
37,0.447055,0.642811,0.771170,0.734002
38,0.437807,0.624987,0.776879,0.737741
39,0.430783,0.643941,0.774342,0.735791
40,0.429682,0.659463,0.767047,0.728837
41,0.420405,0.637477,0.776086,0.739427
42,0.420168,0.647408,0.768316,0.728662
43,0.417146,0.617407,0.775611,0.738214
44,0.415028,0.657456,0.755630,0.717743
45,0.415176,0.661103,0.760387,0.719849
46,0.418070,0.646158,0.762448,0.726229
47,0.420550,0.638062,0.775135,0.735467
48,0.416211,0.632895,0.773866,0.738867
49,0.416182,0.632742,0.782747,0.747767
50,0.411184,0.636977,0.765144,0.727773
51,0.411986,0.649290,0.771963,0.732110
52,0.413316,0.648249,0.771487,0.733568
53,0.408264,0.623191,0.781637,0.746490
54,0.410750,0.662274,0.768474,0.728799
55,0.407963,0.661274,0.771646,0.730749
56,0.405442,0.689622,0.760863,0.721706
57,0.409794,0.726456,0.754678,0.716200
58,0.407349,0.654861,0.775452,0.740266
59,0.404866,0.654808,0.776403,0.738923
60,0.405441,0.654159,0.776245,0.737300
61,0.405210,0.709243,0.756898,0.717471
62,0.402274,0.665303,0.776721,0.737469
63,0.404474,0.663068,0.763876,0.728118
64,0.403905,0.663107,0.774342,0.737749
65,0.405415,0.678099,0.768950,0.728411
66,0.403057,0.656012,0.769267,0.732123
67,0.404700,0.647320,0.772122,0.733758
68,0.400826,0.676685,0.762607,0.726718
69,0.399457,0.663228,0.774500,0.736588
70,0.402487,0.637201,0.778782,0.742739
71,0.400539,0.672513,0.760863,0.723636
72,0.401930,0.652711,0.774818,0.738371
73,0.399102,0.655818,0.775611,0.738784
74,0.399336,0.658154,0.774025,0.736202
75,0.399918,0.660791,0.761180,0.726070
76,0.398201,0.657455,0.769743,0.730161
77,0.398030,0.648728,0.769426,0.734353
78,0.394178,0.638987,0.775611,0.738791
79,0.396384,0.647726,0.772439,0.735726
80,0.394890,0.696454,0.764827,0.726495
81,0.396280,0.641421,0.765620,0.729190
82,0.388374,0.671231,0.763241,0.726542
83,0.393369,0.661852,0.776879,0.739638
84,0.393369,0.651125,0.774342,0.738597
85,0.393594,0.660006,0.766413,0.731534
86,0.393251,0.671694,0.763083,0.724255
87,0.394884,0.667946,0.774659,0.736515
88,0.396078,0.707123,0.754678,0.715834
89,0.395435,0.678297,0.761814,0.724690
90,0.392958,0.657291,0.764827,0.726160
91,0.394212,0.684918,0.768950,0.732496
92,0.394011,0.675442,0.767523,0.728093
93,0.393427,0.663352,0.768792,0.732398
94,0.391209,0.671321,0.772915,0.733165
95,0.390370,0.661293,0.770536,0.732307
96,0.393878,0.658971,0.764986,0.729618
97,0.395909,0.663922,0.769902,0.731199
98,0.392805,0.712940,0.763241,0.724565
99,0.391217,0.682760,0.761814,0.725900
100,0.390909,0.662662,0.763876,0.726983
1,1.520415,1.407522,0.400412,0.258941
2,1.221209,1.132997,0.553441,0.439844
3,1.061204,0.928555,0.627656,0.528445
4,0.980817,0.824684,0.644307,0.547727
5,0.922046,0.827348,0.653980,0.563723
6,0.877018,0.742560,0.685062,0.606929
7,0.838907,0.737945,0.690454,0.634019
8,0.806871,0.675918,0.710117,0.656367
9,0.780740,0.676335,0.709959,0.657901
10,0.757505,0.829672,0.665398,0.608536
11,0.739023,0.627768,0.729623,0.681766
12,0.718378,0.731705,0.703616,0.654409
13,0.695913,0.663126,0.726768,0.671870
14,0.687768,0.623538,0.739137,0.696471
15,0.671096,0.677309,0.719949,0.665619
16,0.657368,0.603376,0.749128,0.700670
17,0.644276,0.631242,0.737552,0.689324
18,0.628717,0.685570,0.722169,0.670149
19,0.619051,0.573587,0.780368,0.746211
20,0.603382,0.586079,0.760546,0.718737
21,0.594008,0.648995,0.736124,0.693673
22,0.577991,0.680482,0.734697,0.687829
23,0.572401,0.576040,0.772756,0.736550
24,0.561911,0.562750,0.783698,0.746957
25,0.549672,0.568813,0.771646,0.733463
26,0.537713,0.642247,0.751982,0.703806
27,0.532000,0.644891,0.758008,0.711147
28,0.516810,0.574186,0.771012,0.734705
29,0.512131,0.565549,0.766572,0.732833
30,0.502052,0.567669,0.766254,0.730605
31,0.492680,0.594179,0.766254,0.724026
32,0.486960,0.561334,0.771805,0.733498
33,0.477802,0.649965,0.750238,0.706682
34,0.471994,0.580503,0.766096,0.727161
35,0.465703,0.622358,0.758484,0.713856
36,0.456900,0.578626,0.769585,0.728522
37,0.449415,0.555793,0.778465,0.743220
38,0.439812,0.587075,0.769902,0.729162
39,0.438290,0.642465,0.762290,0.719295
40,0.431520,0.570950,0.774976,0.738180
41,0.423795,0.613693,0.762766,0.722801
42,0.421892,0.586867,0.773232,0.734087
43,0.417495,0.607073,0.767364,0.727137
44,0.421345,0.607840,0.771805,0.729819
45,0.420312,0.628996,0.768633,0.726870
46,0.419066,0.596818,0.761497,0.727465
47,0.416528,0.608396,0.771963,0.729153
48,0.418846,0.590069,0.769743,0.732614
49,0.416551,0.629297,0.762924,0.718460
50,0.415715,0.593432,0.770695,0.730200
51,0.414470,0.620464,0.757215,0.717086
52,0.416678,0.611359,0.767682,0.728676
53,0.411850,0.586640,0.773073,0.733519
54,0.413988,0.604318,0.770695,0.728546
55,0.415057,0.612200,0.767999,0.725055
56,0.409961,0.588457,0.774025,0.735762
57,0.410686,0.588512,0.774500,0.735491
58,0.411118,0.608433,0.757533,0.719773
59,0.412474,0.587586,0.769902,0.731523
60,0.411144,0.596008,0.772122,0.732772
61,0.408587,0.678145,0.747383,0.702147
62,0.408212,0.619551,0.767206,0.723908
63,0.406634,0.614829,0.770695,0.727699
64,0.407529,0.589180,0.771012,0.729850
65,0.410261,0.605633,0.766413,0.726080
66,0.404911,0.583668,0.769109,0.730887
67,0.407735,0.599630,0.759594,0.718017
68,0.404734,0.598445,0.760863,0.725897
69,0.407333,0.617048,0.762448,0.724108
70,0.404057,0.592251,0.765937,0.726019
71,0.405365,0.626444,0.750238,0.715712
72,0.405496,0.591921,0.775769,0.737614
73,0.396995,0.617093,0.767206,0.727007
74,0.398356,0.597419,0.772439,0.731995
75,0.401613,0.613379,0.767682,0.726995
76,0.399526,0.596299,0.769426,0.734676
77,0.399317,0.630319,0.774025,0.733029
78,0.397754,0.624383,0.763400,0.721128
79,0.395758,0.601184,0.764827,0.724156
80,0.397267,0.598861,0.765779,0.726953
81,0.397831,0.605556,0.757691,0.721916
82,0.396293,0.665160,0.763559,0.723744
83,0.397101,0.680054,0.739137,0.703957
84,0.400868,0.591356,0.765303,0.728178
85,0.400262,0.626698,0.770219,0.729110
86,0.398554,0.665807,0.743895,0.703890
87,0.399425,0.583136,0.764986,0.727337
88,0.398501,0.641292,0.763876,0.723183
89,0.398249,0.611583,0.770853,0.729344
90,0.399399,0.612056,0.771329,0.730026
91,0.397892,0.576847,0.771170,0.733281
92,0.398519,0.591087,0.767364,0.728364
93,0.398360,0.589754,0.776245,0.737910
94,0.395394,0.633265,0.764193,0.720703
95,0.394543,0.587030,0.766413,0.728518
96,0.396233,0.602445,0.768633,0.733729
97,0.399365,0.645061,0.764193,0.718745
98,0.397443,0.577220,0.772439,0.736164
99,0.399279,0.610335,0.766413,0.729157
100,0.394115,0.609923,0.762607,0.721904
1,1.512909,1.431313,0.348398,0.200822
2,1.234726,1.004155,0.553124,0.433938
3,1.054819,0.821142,0.630035,0.549732
4,0.950514,0.783162,0.653822,0.573872
5,0.890715,0.698329,0.680146,0.607125
6,0.844044,0.665824,0.708690,0.643148
7,0.812582,0.655892,0.717095,0.652759
8,0.781968,0.608612,0.749128,0.700553
9,0.758041,0.648141,0.707897,0.655130
10,0.735574,0.608282,0.722645,0.665102
11,0.715421,0.605420,0.732318,0.688311
12,0.703127,0.588307,0.754044,0.715921
13,0.685951,0.613500,0.740247,0.705190
14,0.670265,0.637527,0.742943,0.699235
15,0.658209,0.606009,0.747542,0.708680
16,0.641985,0.605642,0.746432,0.710319
17,0.630849,0.582647,0.771487,0.734244
18,0.622074,0.573622,0.772598,0.733569
19,0.609395,0.611794,0.748493,0.707600
20,0.599469,0.679188,0.714716,0.669622
21,0.587609,0.584496,0.768316,0.730672
22,0.573907,0.611053,0.745005,0.704841
23,0.568237,0.586685,0.773866,0.738612
24,0.555279,0.589333,0.759118,0.722991
25,0.546729,0.614706,0.756740,0.718894
26,0.534248,0.614549,0.762290,0.724878
27,0.526040,0.592303,0.772915,0.738819
28,0.517636,0.629458,0.751189,0.713555
29,0.512152,0.574059,0.770219,0.733369
30,0.500907,0.626301,0.745639,0.707070
31,0.489702,0.631966,0.751031,0.711554
32,0.482400,0.603524,0.765461,0.727536
33,0.475501,0.617992,0.761497,0.724821
34,0.469029,0.634641,0.755312,0.718103
35,0.461098,0.611201,0.760546,0.721596
36,0.454658,0.599491,0.768792,0.734049
37,0.447821,0.617179,0.762766,0.722343
38,0.441618,0.600542,0.774342,0.735946
39,0.435634,0.634349,0.762924,0.726292
40,0.429875,0.640948,0.760546,0.722142
41,0.423933,0.644819,0.767206,0.727397
42,0.419430,0.628259,0.764986,0.726363
43,0.421108,0.602242,0.771646,0.732412
44,0.416147,0.654578,0.763876,0.722912
45,0.420126,0.604874,0.772122,0.733718
46,0.416740,0.634568,0.761021,0.721325
47,0.418319,0.651090,0.760070,0.723327
48,0.415125,0.629290,0.757691,0.720235
49,0.421707,0.620602,0.762131,0.724837
50,0.419007,0.639350,0.754837,0.717627
51,0.416162,0.640991,0.752934,0.713308
52,0.410871,0.609563,0.770536,0.733524
53,0.417311,0.644579,0.745480,0.706562
54,0.411468,0.677519,0.745480,0.704346
55,0.414981,0.626021,0.768474,0.731256
56,0.414284,0.623564,0.771963,0.731887
57,0.413307,0.630595,0.766254,0.726473
58,0.412166,0.643139,0.765461,0.729009
59,0.410273,0.679769,0.751824,0.712037
60,0.412042,0.661832,0.757533,0.722151
61,0.408445,0.620461,0.775293,0.736628
62,0.412458,0.610125,0.773549,0.735716
63,0.411034,0.639235,0.754361,0.717548
64,0.407737,0.621187,0.766572,0.727690
65,0.405108,0.634634,0.756740,0.720278
66,0.404738,0.637791,0.770695,0.734322
67,0.406865,0.626915,0.764351,0.727754
68,0.410210,0.631669,0.763241,0.726225
69,0.401728,0.621520,0.769426,0.730773
70,0.404240,0.617869,0.773390,0.734489
71,0.402042,0.677970,0.753409,0.717310
72,0.401701,0.621913,0.768950,0.730136
73,0.402872,0.627373,0.761656,0.721954
74,0.403337,0.615506,0.771329,0.731312
75,0.403566,0.671573,0.745163,0.707507
76,0.400908,0.693590,0.746432,0.707157
77,0.398466,0.649032,0.760228,0.721775
78,0.398988,0.640303,0.768474,0.729911
79,0.399395,0.643432,0.764034,0.721050
80,0.394648,0.634332,0.759277,0.721707
81,0.400586,0.658230,0.754837,0.713486
82,0.400492,0.652907,0.746591,0.705443
83,0.399473,0.643095,0.758801,0.723529
84,0.402520,0.626527,0.763717,0.723593
85,0.392099,0.637197,0.758643,0.719643
86,0.398983,0.676176,0.756422,0.718198
87,0.397389,0.668272,0.756422,0.718534
88,0.396584,0.638801,0.768474,0.731278
89,0.399302,0.630826,0.760228,0.724812
90,0.400392,0.660716,0.760387,0.722215
91,0.397400,0.678623,0.741040,0.706412
92,0.392350,0.623066,0.769109,0.733045
93,0.398349,0.651224,0.761973,0.724890
94,0.397731,0.630858,0.764827,0.728311
95,0.394430,0.695707,0.753568,0.714888
96,0.397462,0.700083,0.752934,0.714314
97,0.396380,0.661504,0.769902,0.730230
98,0.394921,0.649208,0.759118,0.719219
99,0.399687,0.648806,0.754520,0.717483
100,0.396226,0.683236,0.764193,0.724793
1,1.516736,1.552963,0.365049,0.185880
2,1.273471,1.123546,0.490802,0.405921
3,1.092456,0.885473,0.598002,0.501529
4,0.969760,0.747712,0.650967,0.555357
5,0.897332,0.746723,0.670155,0.575181
6,0.854997,0.687303,0.705519,0.648256
7,0.825173,0.662407,0.699810,0.625590
8,0.797486,0.660660,0.715509,0.654135
9,0.774178,0.678317,0.705043,0.646171
10,0.754607,0.651350,0.721694,0.657503
11,0.734439,0.636397,0.732636,0.676863
12,0.714185,0.632514,0.736124,0.689008
13,0.702429,0.646918,0.709007,0.655019
14,0.683151,0.622285,0.734380,0.683232
15,0.671563,0.633341,0.749128,0.696218
16,0.651991,0.621910,0.748176,0.702458
17,0.637754,0.625695,0.737076,0.691053
18,0.625524,0.619414,0.744846,0.697385
19,0.614561,0.608332,0.754520,0.710123
20,0.599697,0.635390,0.744529,0.694845
21,0.586365,0.625540,0.742943,0.706325
22,0.577092,0.591491,0.758484,0.714818
23,0.565279,0.624049,0.747383,0.700788
24,0.554759,0.597258,0.762131,0.721846
25,0.548150,0.634661,0.746273,0.698683
26,0.535650,0.619045,0.758325,0.716179
27,0.529383,0.605963,0.761973,0.720872
28,0.518585,0.588548,0.775135,0.737879
29,0.510046,0.601253,0.760228,0.723670
